"League"	"LID"	"CID"	"Club"	"Season"	"MostHomeGoals"	"MostAwayGoals"	"LargestMarginofVictory"	"LargestMarginofDefeat"	"LongestWinningStreak"	"LongestUnbeatenStreak"	"LongestLosingStreak"	"LongestWinlessStreak"	"LargestAttendance"	"LowestAttendance"	"AverageAttendance"	"AggregatedAttendance"
"953"	"EPL"	23	382	"Manchester_City"	2003	6	3	4	3	1	3	3	14	47304	44307	46834	889854
"954"	"EPL"	23	382	"Manchester_City"	2004	4	3	4	2	2	7	2	6	47221	42453	45192	858655
"955"	"EPL"	23	382	"Manchester_City"	2005	4	5	3	2	3	4	3	7	47192	40256	42856	814269
"956"	"EPL"	23	382	"Manchester_City"	2006	3	3	2	4	3	4	5	6	47244	35776	39997	759946
"957"	"EPL"	23	382	"Manchester_City"	2007	4	3	2	7	3	5	3	4	47321	38261	42126	800400
"958"	"EPL"	23	382	"Manchester_City"	2008	6	3	6	2	3	4	3	4	47331	36635	42900	815105
"959"	"EPL"	23	382	"Manchester_City"	2009	5	6	5	3	4	9	1	2	47370	40292	45512	864740
"960"	"EPL"	23	382	"Manchester_City"	2010	5	4	5	3	4	7	2	2	47393	43077	45880	871726
"961"	"EPL"	23	382	"Manchester_City"	2011	5	6	5	1	7	14	1	3	48000	46321	47044	893851
"962"	"EPL"	23	382	"Manchester_City"	2012	5	4	5	2	4	14	1	3	47386	45579	46974	892506
"963"	"EPL"	23	382	"Manchester_City"	2013	7	5	7	1	8	12	1	1	47364	46559	47080	894527
"964"	"EPL"	23	382	"Manchester_City"	2014	6	4	6	2	7	11	2	2	45919	44564	45365	861939
"965"	"EPL"	23	382	"Manchester_City"	2015	6	4	5	3	5	7	3	3	54693	53052	54040	1026776
"966"	"EPL"	23	382	"Manchester_City"	2016	5	5	5	4	6	8	2	4	54512	51527	54018	1026358
"967"	"EPL"	23	364	"Liverpool"	2001	5	6	6	4	4	17	2	3	44371	37153	43388	824385
"968"	"EPL"	23	364	"Liverpool"	2002	3	6	6	4	7	12	4	11	44250	41462	43242	821612
"969"	"EPL"	23	364	"Liverpool"	2003	4	3	4	2	3	5	3	3	44374	34663	42677	810867
"970"	"EPL"	23	364	"Liverpool"	2004	3	5	5	2	3	5	2	4	44224	35064	42586	809148
"971"	"EPL"	23	364	"Liverpool"	2005	5	3	4	3	7	14	2	8	44983	42293	44236	840491
"972"	"EPL"	23	364	"Liverpool"	2006	4	4	4	3	5	7	2	3	44403	41370	43561	827660
"973"	"EPL"	23	364	"Liverpool"	2007	6	3	6	3	5	14	2	5	44459	42308	43532	827111
"974"	"EPL"	23	364	"Liverpool"	2008	5	5	5	2	5	14	1	2	44424	41169	43611	828610
"975"	"EPL"	23	364	"Liverpool"	2009	6	4	5	2	4	7	2	2	44392	37697	42863	814411
"976"	"EPL"	23	364	"Liverpool"	2010	5	5	5	3	4	5	2	5	44923	35400	42820	813584
"977"	"EPL"	23	364	"Liverpool"	2011	4	3	3	4	2	7	3	4	45071	40106	44253	840808
"978"	"EPL"	23	364	"Liverpool"	2012	5	6	6	3	3	8	1	5	45009	44228	44748	850224
"979"	"EPL"	23	364	"Liverpool"	2013	5	6	5	2	11	16	2	2	44822	44411	44671	848750
"980"	"EPL"	23	364	"Liverpool"	2014	4	3	3	5	5	13	3	4	44736	44405	44658	848519
"981"	"EPL"	23	364	"Liverpool"	2015	4	6	6	3	3	6	2	3	44228	43210	43909	834285
"982"	"EPL"	23	364	"Liverpool"	2016	6	4	5	2	4	11	1	5	53292	51232	53016	1007311
"983"	"EPL"	23	359	"Arsenal"	2001	4	4	4	2	4	29	1	3	38254	37878	38054	723036
"984"	"EPL"	23	359	"Arsenal"	2002	6	5	5	2	5	17	2	4	38164	37878	38041	722795
"985"	"EPL"	23	359	"Arsenal"	2004	7	5	7	2	5	17	1	2	38164	37010	37979	721602
"986"	"EPL"	23	359	"Arsenal"	2005	7	4	7	2	3	8	2	4	38359	37867	38184	725499
"987"	"EPL"	23	359	"Arsenal"	2006	6	4	4	3	5	7	3	3	60132	59912	60045	1140863
"988"	"EPL"	23	359	"Arsenal"	2007	5	6	5	1	7	14	1	5	60161	59442	60070	1141335
"989"	"EPL"	23	359	"Arsenal"	2008	4	4	4	3	5	21	2	2	60109	59317	60039	1140755
"990"	"EPL"	23	359	"Arsenal"	2009	6	6	5	3	6	9	2	4	60103	59084	59927	1138613
"991"	"EPL"	23	359	"Arsenal"	2010	6	4	6	2	3	14	2	3	60112	59552	60025	1140480
"992"	"EPL"	23	359	"Arsenal"	2011	7	5	6	6	7	8	3	3	60111	59643	60000	1140006
"993"	"EPL"	23	359	"Arsenal"	2012	7	5	5	2	4	10	2	3	60112	59872	60079	1141507
"994"	"EPL"	23	359	"Arsenal"	2013	4	3	3	6	5	9	1	4	60071	59937	60013	1140251
"995"	"EPL"	23	359	"Arsenal"	2014	5	3	5	2	8	10	2	2	60081	59900	59991	1139843
"996"	"EPL"	23	359	"Arsenal"	2015	4	5	4	4	5	10	2	3	60084	59257	59943	1138934
"997"	"EPL"	23	359	"Arsenal"	2016	3	5	4	3	6	14	2	2	60055	59510	59956	1139177
"998"	"EPL"	23	360	"Manchester_United"	2001	6	5	5	3	8	8	3	3	67683	67534	67586	1284134
"999"	"EPL"	23	360	"Manchester_United"	2002	5	6	4	2	5	24	2	3	67721	67135	67601	1284434
"1000"	"EPL"	23	360	"Manchester_United"	2003	4	4	4	3	6	6	2	4	67758	67346	67640	1285175
"1001"	"EPL"	23	360	"Manchester_United"	2004	5	4	4	2	4	21	1	4	67989	67704	67870	1289541
"1002"	"EPL"	23	360	"Manchester_United"	2005	4	3	4	3	3	18	1	4	73006	67684	68764	1306528
"1003"	"EPL"	23	360	"Manchester_United"	2006	5	4	4	1	7	13	1	2	76098	75115	75826	1440694
"1004"	"EPL"	23	360	"Manchester_United"	2007	6	5	6	1	8	10	1	3	76013	75055	75691	1438136
"1005"	"EPL"	23	360	"Manchester_United"	2008	5	5	5	3	11	16	2	2	75569	73917	75304	1430776
"1006"	"EPL"	23	360	"Manchester_United"	2009	5	5	5	3	5	7	1	2	75316	73709	74864	1422424
"1007"	"EPL"	23	360	"Manchester_United"	2010	7	4	6	2	4	24	2	2	75486	73401	75109	1427077
"1008"	"EPL"	23	360	"Manchester_United"	2011	8	5	6	5	8	12	2	2	75627	74719	75387	1432358
"1009"	"EPL"	23	360	"Manchester_United"	2012	4	5	4	1	7	18	1	2	75605	75142	75529	1435063
"1010"	"EPL"	23	360	"Manchester_United"	2013	4	4	4	3	4	5	2	4	75368	74966	75206	1428928
"1011"	"EPL"	23	360	"Manchester_United"	2014	4	3	4	3	6	8	3	3	75454	75112	75334	1431362
"1012"	"EPL"	23	360	"Manchester_United"	2015	3	3	3	3	3	5	3	5	75415	74363	75278	1430299
"1013"	"EPL"	23	360	"Manchester_United"	2016	4	3	3	4	6	23	2	4	75397	75245	75289	1430502
"1014"	"EPL"	23	368	"Everton"	2001	5	4	5	4	2	4	5	9	39948	28138	34003	646067
"1015"	"EPL"	23	368	"Everton"	2002	2	3	2	3	3	8	2	6	40168	32240	38480	731134
"1016"	"EPL"	23	368	"Everton"	2003	4	3	4	4	2	3	4	7	40228	35775	38837	737912
"1017"	"EPL"	23	368	"Everton"	2004	4	3	4	7	3	7	2	6	40552	32406	36834	699846
"1018"	"EPL"	23	368	"Everton"	2005	4	2	3	4	4	7	4	8	40158	34333	36860	700347
"1019"	"EPL"	23	368	"Everton"	2006	4	3	3	3	2	7	2	4	40004	32968	36738	698040
"1020"	"EPL"	23	368	"Everton"	2007	7	3	6	3	4	9	2	5	40049	31885	36954	702142
"1021"	"EPL"	23	368	"Everton"	2008	4	3	4	3	3	5	1	4	39574	31063	35667	677679
"1022"	"EPL"	23	368	"Everton"	2009	5	3	4	5	3	11	3	3	39652	32163	36725	697775
"1023"	"EPL"	23	368	"Everton"	2010	5	3	3	3	2	7	1	5	39673	31808	36038	684738
"1024"	"EPL"	23	368	"Everton"	2011	4	4	4	3	2	9	3	3	39517	29561	33228	631333
"1025"	"EPL"	23	368	"Everton"	2012	3	3	3	2	3	8	2	3	39613	31376	36355	690763
"1026"	"EPL"	23	368	"Everton"	2013	4	3	4	4	7	10	2	2	39576	33495	37731	716902
"1027"	"EPL"	23	368	"Everton"	2014	3	3	3	3	3	6	4	5	39621	34035	38405	729711
"1028"	"EPL"	23	368	"Everton"	2015	6	3	4	4	2	4	3	7	39598	35736	38124	724356
"1029"	"EPL"	23	368	"Everton"	2016	6	3	4	5	4	9	2	5	39595	38550	39310	746890
"1030"	"EPL"	23	376	"Southampton"	2001	3	4	4	5	2	2	3	6	31973	26794	30632	582019
"1031"	"EPL"	23	376	"Southampton"	2002	4	2	2	5	3	8	3	4	32104	25714	30680	582928
"1032"	"EPL"	23	376	"Southampton"	2003	3	4	3	4	3	6	2	5	32151	30513	31717	570909
"1033"	"EPL"	23	376	"Southampton"	2004	4	3	2	4	1	8	3	11	32066	27343	30609	581583
"1034"	"EPL"	23	376	"Southampton"	2012	4	3	3	5	3	4	4	5	32070	28004	30873	586602
"1035"	"EPL"	23	376	"Southampton"	2013	4	3	4	3	3	8	3	6	31659	27987	30211	574020
"1036"	"EPL"	23	376	"Southampton"	2014	8	3	8	3	4	6	4	5	31723	27598	30652	582395
"1037"	"EPL"	23	376	"Southampton"	2015	4	4	4	3	4	6	2	5	31688	28399	30750	584266
"1038"	"EPL"	23	376	"Southampton"	2016	3	4	4	3	2	4	4	5	31891	28976	30936	587787
"1039"	"EPL"	23	349	"AFC_Bournemouth"	2015	3	4	3	4	3	5	4	6	11386	10863	11188	212586
"1040"	"EPL"	23	349	"AFC_Bournemouth"	2016	6	3	5	4	2	4	4	7	11388	10890	11182	212464
"1041"	"EPL"	23	383	"West_Bromwich_Albion"	2002	2	2	1	6	3	3	4	10	27129	25170	26730	507888
"1042"	"EPL"	23	383	"West_Bromwich_Albion"	2004	2	4	3	5	1	4	5	16	27751	23849	25986	493746
"1043"	"EPL"	23	383	"West_Bromwich_Albion"	2005	4	2	4	5	1	5	3	16	27623	23144	25403	482667
"1044"	"EPL"	23	383	"West_Bromwich_Albion"	2008	3	2	3	5	2	2	4	11	26344	24741	25827	490726
"1045"	"EPL"	23	383	"West_Bromwich_Albion"	2010	3	4	3	6	2	7	5	5	26196	22846	24682	468976
"1046"	"EPL"	23	383	"West_Bromwich_Albion"	2011	4	5	4	4	3	4	3	4	26358	22474	24798	471165
"1047"	"EPL"	23	383	"West_Bromwich_Albion"	2012	5	4	3	4	4	4	3	6	26438	23854	25359	481838
"1048"	"EPL"	23	383	"West_Bromwich_Albion"	2013	3	3	3	3	2	4	4	8	26613	22943	25193	478678
"1049"	"EPL"	23	383	"West_Bromwich_Albion"	2014	4	2	4	3	2	5	4	4	26768	23516	25063	476211
"1050"	"EPL"	23	383	"West_Bromwich_Albion"	2015	3	2	1	3	2	4	3	7	26313	22062	24631	467995
"1051"	"EPL"	23	383	"West_Bromwich_Albion"	2016	4	2	4	4	2	5	4	9	26308	21467	23876	453646
"1052"	"EPL"	23	371	"West_Ham_United"	2001	4	4	4	6	3	6	2	4	35546	24517	31570	599830
"1053"	"EPL"	23	371	"West_Ham_United"	2002	3	3	2	4	2	5	3	17	35550	28844	34432	654209
"1054"	"EPL"	23	371	"West_Ham_United"	2005	4	3	4	3	3	7	3	5	34970	29582	33742	641109
"1055"	"EPL"	23	371	"West_Ham_United"	2006	3	3	3	6	4	4	5	11	34977	33805	34719	659663
"1056"	"EPL"	23	371	"West_Ham_United"	2007	3	5	5	4	2	4	3	5	34980	33629	34601	657423
"1057"	"EPL"	23	371	"West_Ham_United"	2008	4	4	3	3	2	5	4	6	40842	31353	34226	650307
"1058"	"EPL"	23	371	"West_Ham_United"	2009	5	3	3	4	2	3	6	7	34989	30024	33683	639983
"1059"	"EPL"	23	371	"West_Ham_United"	2010	3	3	3	5	2	4	5	9	34941	31194	33426	601685
"1060"	"EPL"	23	371	"West_Ham_United"	2012	4	2	3	4	1	5	2	4	35005	33052	34719	659677
"1061"	"EPL"	23	371	"West_Ham_United"	2013	3	3	3	3	4	5	4	7	35153	31033	34196	649741
"1062"	"EPL"	23	371	"West_Ham_United"	2014	3	3	3	3	3	5	3	7	34977	34125	34871	662552
"1063"	"EPL"	23	371	"West_Ham_United"	2015	3	3	3	3	3	10	2	3	34977	34602	34910	663291
"1064"	"EPL"	23	371	"West_Ham_United"	2016	3	4	3	4	3	5	5	7	56996	56864	56971	1082464
"1065"	"EPL"	23	375	"Leicester_City"	2001	2	3	2	5	1	4	6	18	21886	15412	19835	376871
"1066"	"EPL"	23	375	"Leicester_City"	2003	4	4	4	5	2	4	5	10	32148	26674	30982	588674
"1067"	"EPL"	23	375	"Leicester_City"	2014	5	3	4	2	4	4	6	13	32021	31121	31692	602165
"1068"	"EPL"	23	375	"Leicester_City"	2015	4	3	4	3	5	11	1	2	32242	31733	32020	608393
"1069"	"EPL"	23	375	"Leicester_City"	2016	4	3	3	5	5	5	5	6	32072	31351	31893	605968
"1070"	"EPL"	23	336	"Stoke_City"	2008	3	2	2	5	2	4	3	9	27500	25287	26993	485888
"1071"	"EPL"	23	336	"Stoke_City"	2009	3	2	3	7	2	7	3	6	27604	25104	27162	516082
"1072"	"EPL"	23	336	"Stoke_City"	2010	4	3	4	3	3	4	4	4	27566	25019	26858	510303
"1073"	"EPL"	23	336	"Stoke_City"	2011	3	2	2	5	4	4	4	5	27789	26500	27225	517290
"1074"	"EPL"	23	336	"Stoke_City"	2012	3	2	2	4	3	9	3	7	27544	24421	26919	511467
"1075"	"EPL"	23	336	"Stoke_City"	2013	4	4	3	4	3	5	3	6	27429	24822	26137	496607
"1076"	"EPL"	23	336	"Stoke_City"	2014	6	2	5	3	3	3	3	3	27602	26332	27081	514547
"1077"	"EPL"	23	336	"Stoke_City"	2015	3	4	2	4	3	4	3	6	27833	26747	27534	523148
"1078"	"EPL"	23	336	"Stoke_City"	2016	3	3	2	4	3	5	4	5	27815	26602	27433	521230
"1079"	"EPL"	23	384	"Crystal_Palace"	2004	3	2	3	4	2	2	5	10	26193	20705	24108	458061
"1080"	"EPL"	23	384	"Crystal_Palace"	2013	3	3	3	3	5	5	7	7	25564	20050	24114	458169
"1081"	"EPL"	23	384	"Crystal_Palace"	2014	3	4	3	3	4	4	4	6	25197	23038	24421	464004
"1082"	"EPL"	23	384	"Crystal_Palace"	2015	5	3	4	4	2	4	5	13	25295	23528	24635	468083
"1083"	"EPL"	23	384	"Crystal_Palace"	2016	4	4	4	5	4	4	6	8	25648	23503	25160	478052
"1084"	"EPL"	23	318	"Swansea_City"	2011	4	3	3	4	3	4	4	4	20605	18985	19946	378978
"1085"	"EPL"	23	318	"Swansea_City"	2012	4	5	5	5	2	6	3	6	20650	19603	20370	387037
"1086"	"EPL"	23	318	"Swansea_City"	2013	4	3	4	3	2	3	3	8	20769	19242	20406	387725
"1087"	"EPL"	23	318	"Swansea_City"	2014	3	3	3	5	3	3	2	5	20828	20145	20554	390543
"1088"	"EPL"	23	318	"Swansea_City"	2015	3	4	3	4	2	4	3	6	20972	20044	20710	393508
"1089"	"EPL"	23	318	"Swansea_City"	2016	5	3	3	5	3	5	4	10	20938	20024	20619	391766
"1090"	"EPL"	23	379	"Burnley"	2009	4	4	3	5	2	2	4	12	21761	18397	20653	392423
"1091"	"EPL"	23	379	"Burnley"	2014	2	3	1	4	2	3	4	10	21335	16904	19130	363483
"1092"	"EPL"	23	379	"Burnley"	2016	4	2	3	4	2	3	3	7	21870	18519	20558	390609
"1093"	"EPL"	23	395	"Watford"	2006	4	2	2	4	1	3	3	13	19830	13760	18750	356258
"1094"	"EPL"	23	395	"Watford"	2015	3	3	3	4	4	4	4	5	21012	20011	20593	391281
"1095"	"EPL"	23	395	"Watford"	2016	3	4	2	5	2	4	6	6	21118	20022	20571	390849
"1096"	"EPL"	23	306	"Hull_City"	2008	2	3	3	5	4	6	6	11	24945	24282	24816	471507
"1097"	"EPL"	23	306	"Hull_City"	2009	3	2	2	5	1	3	5	8	25030	22822	24389	463406
"1098"	"EPL"	23	306	"Hull_City"	2013	6	4	6	3	2	3	4	5	24940	21949	24116	458217
"1099"	"EPL"	23	306	"Hull_City"	2014	2	3	2	3	2	3	4	10	24877	21275	23557	447584
"1100"	"EPL"	23	306	"Hull_City"	2016	4	2	2	6	2	2	6	9	24822	17403	20761	394466
"1101"	"EPL"	23	369	"Middlesbrough"	2001	5	2	4	4	2	6	4	5	34358	24189	28458	540719
"1102"	"EPL"	23	369	"Middlesbrough"	2002	5	3	4	3	3	8	3	6	34814	27443	31025	589480
"1103"	"EPL"	23	369	"Middlesbrough"	2003	5	3	3	4	2	5	2	5	34738	26721	30397	577556
"1104"	"EPL"	23	369	"Middlesbrough"	2004	4	4	4	2	3	8	2	7	34836	29603	32012	608236
"1105"	"EPL"	23	369	"Middlesbrough"	2005	4	3	3	7	2	4	2	12	31908	25971	28463	540799
"1106"	"EPL"	23	369	"Middlesbrough"	2006	5	3	4	4	3	3	2	6	32013	23638	27729	526866
"1107"	"EPL"	23	369	"Middlesbrough"	2007	8	2	7	3	2	5	4	9	33952	22920	26707	507450
"1108"	"EPL"	23	369	"Middlesbrough"	2008	3	2	2	5	1	4	3	13	33767	24020	28428	540144
"1109"	"EPL"	23	369	"Middlesbrough"	2016	3	2	3	4	1	2	3	16	32704	27316	30449	578539
"1110"	"EPL"	23	366	"Sunderland"	2001	2	3	3	5	2	2	3	6	48335	43011	46744	888136
"1111"	"EPL"	23	366	"Sunderland"	2002	2	2	2	4	1	3	15	20	47586	34102	39698	754267
"1112"	"EPL"	23	366	"Sunderland"	2005	2	2	2	3	1	3	8	19	44003	28226	33904	644180
"1113"	"EPL"	23	366	"Sunderland"	2007	3	3	2	6	3	3	3	8	47802	37369	43344	823540
"1114"	"EPL"	23	366	"Sunderland"	2008	4	4	4	5	2	3	4	7	47936	35222	40168	763198
"1115"	"EPL"	23	366	"Sunderland"	2009	5	3	4	5	2	4	2	13	47641	34821	40355	766748
"1116"	"EPL"	23	366	"Sunderland"	2010	4	3	3	5	2	7	4	9	47864	35101	40011	760209
"1117"	"EPL"	23	366	"Sunderland"	2011	4	4	4	4	3	4	2	8	47751	32296	39095	742813
"1118"	"EPL"	23	366	"Sunderland"	2012	3	3	3	5	2	5	3	9	47456	35628	40544	770344
"1119"	"EPL"	23	366	"Sunderland"	2013	4	4	4	4	4	5	6	8	46313	34745	41089	780706
"1120"	"EPL"	23	366	"Sunderland"	2014	3	3	2	8	2	4	3	7	47563	39077	43157	819985
"1121"	"EPL"	23	366	"Sunderland"	2015	3	4	3	4	2	5	5	9	47653	38852	43071	818351
"1122"	"EPL"	23	366	"Sunderland"	2016	3	4	4	4	2	2	3	10	46494	38394	41286	784450
