"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"theta[188]",0.248510959090909,0.248275,0.243534467125078,11000,0.95,0.214762,0.28016,NA,NA,NA,NA,NA,NA,NA
"theta[189]",0.262289377909091,0.2618755,0.262659746236201,11000,0.95,0.214355,0.310721,NA,NA,NA,NA,NA,NA,NA
"theta[190]",0.259321193454545,0.2590245,0.256543736034936,11779.9,0.95,0.226129,0.292238,NA,NA,NA,NA,NA,NA,NA
"theta[191]",0.280783546909091,0.280285,0.276064152095976,11000,0.95,0.239905,0.32182,NA,NA,NA,NA,NA,NA,NA
"theta[192]",0.260032696636364,0.2599325,0.259965328511535,11000,0.95,0.232326,0.287961,NA,NA,NA,NA,NA,NA,NA
"theta[193]",0.128586495618182,0.1259375,0.120483169333424,11000,0.95,0.061707,0.197306,NA,NA,NA,NA,NA,NA,NA
"theta[194]",0.246653804818182,0.246109,0.242349773622935,11307.9,0.95,0.200461,0.299246,NA,NA,NA,NA,NA,NA,NA
"theta[195]",0.260227128363636,0.260056,0.258699998448346,11000,0.95,0.22875,0.29197,NA,NA,NA,NA,NA,NA,NA
"theta[196]",0.11364051,0.112136,0.108997058096312,10428.9,0.95,0.0635895,0.163331,NA,NA,NA,NA,NA,NA,NA
"theta[197]",0.241213977545455,0.240941,0.240732550859486,11000,0.95,0.189177,0.295301,NA,NA,NA,NA,NA,NA,NA
"theta[198]",0.226745108454545,0.2264655,0.225639690365066,10659.6,0.95,0.178382,0.275834,NA,NA,NA,NA,NA,NA,NA
"theta[199]",0.244870047545455,0.244368,0.242372842925374,11301.4,0.95,0.188393,0.297928,NA,NA,NA,NA,NA,NA,NA
"theta[200]",0.236851861545455,0.236161,0.234309562624923,11000,0.95,0.195138,0.277082,NA,NA,NA,NA,NA,NA,NA
"theta[201]",0.126550827609091,0.1244145,0.120697171105405,11000,0.95,0.0641321,0.196805,NA,NA,NA,NA,NA,NA,NA
"theta[202]",0.244693711090909,0.2444815,0.242755137533472,11000,0.95,0.194242,0.294927,NA,NA,NA,NA,NA,NA,NA
"theta[203]",0.249966312818182,0.2494365,0.249351672680907,10991.4,0.95,0.190755,0.307128,NA,NA,NA,NA,NA,NA,NA
"theta[204]",0.136755923036364,0.1341595,0.126298686970866,10640.9,0.95,0.0697785,0.207912,NA,NA,NA,NA,NA,NA,NA
"theta[205]",0.265126463181818,0.2652655,0.267990058582679,11000,0.95,0.23288,0.296342,NA,NA,NA,NA,NA,NA,NA
"theta[206]",0.235844682272727,0.235689,0.235409263082538,11000,0.95,0.2049,0.266044,NA,NA,NA,NA,NA,NA,NA
"theta[207]",0.255257401181818,0.254839,0.252402300741311,11000,0.95,0.222653,0.290064,NA,NA,NA,NA,NA,NA,NA
"theta[208]",0.137692415063636,0.1346885,0.127932824909914,10748,0.95,0.0711574,0.210473,NA,NA,NA,NA,NA,NA,NA
"theta[209]",0.273979234727273,0.2738685,0.272977063786863,11000,0.95,0.242744,0.307167,NA,NA,NA,NA,NA,NA,NA
"theta[210]",0.246054043363636,0.245947,0.245766424004255,11000,0.95,0.194707,0.297805,NA,NA,NA,NA,NA,NA,NA
"theta[211]",0.143522110018182,0.1405415,0.132503993798049,10061.7,0.95,0.0783614,0.21762,NA,NA,NA,NA,NA,NA,NA
"theta[212]",0.261782539727273,0.261651,0.262849411197946,11000,0.95,0.233181,0.290932,NA,NA,NA,NA,NA,NA,NA
"theta[213]",0.153724086272727,0.150326,0.141562345667586,10336.7,0.95,0.0932366,0.22488,NA,NA,NA,NA,NA,NA,NA
"theta[214]",0.121343725409091,0.119815,0.121178846887587,11000,0.95,0.0661627,0.178735,NA,NA,NA,NA,NA,NA,NA
"theta[215]",0.275899046909091,0.2755335,0.275389666758853,11000,0.95,0.244254,0.310559,NA,NA,NA,NA,NA,NA,NA
"theta[216]",0.236554195363636,0.236728,0.238492298230287,11000,0.95,0.1844,0.286127,NA,NA,NA,NA,NA,NA,NA
"theta[217]",0.236863601909091,0.2368655,0.238508419128063,11000,0.95,0.203522,0.271262,NA,NA,NA,NA,NA,NA,NA
"theta[218]",0.278865621636364,0.2785995,0.278798224786884,11333.6,0.95,0.246491,0.31084,NA,NA,NA,NA,NA,NA,NA
"theta[219]",0.102776545845455,0.101687,0.0996872569350474,9718.9,0.95,0.0529017,0.154827,NA,NA,NA,NA,NA,NA,NA
"theta[220]",0.238569245181818,0.2385475,0.240850277163889,11000,0.95,0.185369,0.290754,NA,NA,NA,NA,NA,NA,NA
"theta[221]",0.130790451109091,0.128708,0.125380640707882,11000,0.95,0.0685173,0.2004,NA,NA,NA,NA,NA,NA,NA
"theta[222]",0.250254153363636,0.249664,0.24268630129414,12750.8,0.95,0.193226,0.30594,NA,NA,NA,NA,NA,NA,NA
"theta[223]",0.241454270818182,0.240907,0.239269986622661,11000,0.95,0.191676,0.287808,NA,NA,NA,NA,NA,NA,NA
"theta[224]",0.253405368818182,0.252848,0.252942188840778,11340.3,0.95,0.195515,0.312397,NA,NA,NA,NA,NA,NA,NA
"theta[225]",0.139332670672727,0.137539,0.135744114840824,11000,0.95,0.0896866,0.194588,NA,NA,NA,NA,NA,NA,NA
"theta[226]",0.137797974809091,0.1349525,0.130767799859222,10510.7,0.95,0.0710086,0.211768,NA,NA,NA,NA,NA,NA,NA
"theta[227]",0.293575301818182,0.2931785,0.292748235733022,11000,0.95,0.255113,0.334368,NA,NA,NA,NA,NA,NA,NA
"theta[228]",0.274563210272727,0.2740765,0.271460893465917,8815.9,0.95,0.23708,0.314865,NA,NA,NA,NA,NA,NA,NA
"theta[229]",0.267029461545455,0.2663405,0.260119688376575,11000,0.95,0.218995,0.318606,NA,NA,NA,NA,NA,NA,NA
"theta[230]",0.236109149363636,0.235708,0.236395427143535,11000,0.95,0.188231,0.283001,NA,NA,NA,NA,NA,NA,NA
"theta[231]",0.248562765454545,0.248484,0.248791267309776,11000,0.95,0.211139,0.28859,NA,NA,NA,NA,NA,NA,NA
"theta[232]",0.1285773916,0.1258095,0.123032781359941,10377.6,0.95,0.0623946,0.198544,NA,NA,NA,NA,NA,NA,NA
"theta[233]",0.265828143,0.2654325,0.2636420694054,11000,0.95,0.232653,0.299745,NA,NA,NA,NA,NA,NA,NA
"theta[234]",0.231541155090909,0.231274,0.229593893529363,11000,0.95,0.188546,0.271926,NA,NA,NA,NA,NA,NA,NA
"theta[235]",0.240786206909091,0.240269,0.23842950936991,11000,0.95,0.205511,0.277689,NA,NA,NA,NA,NA,NA,NA
"theta[236]",0.127692167527273,0.124977,0.116044716911179,10132.8,0.95,0.0611907,0.196514,NA,NA,NA,NA,NA,NA,NA
"theta[237]",0.234808596,0.234623,0.235936955780557,11000,0.95,0.198664,0.272182,NA,NA,NA,NA,NA,NA,NA
"theta[238]",0.249525571181818,0.2493475,0.247751077054423,11000,0.95,0.219885,0.280718,NA,NA,NA,NA,NA,NA,NA
"theta[239]",0.128446306372727,0.1259295,0.124561684620505,10630,0.95,0.0582379,0.195771,NA,NA,NA,NA,NA,NA,NA
"theta[240]",0.128811826063636,0.1262195,0.118737968378918,9156.6,0.95,0.065173,0.20028,NA,NA,NA,NA,NA,NA,NA
"theta[241]",0.225430684363636,0.225115,0.223134229922168,10938.7,0.95,0.185642,0.266117,NA,NA,NA,NA,NA,NA,NA
"theta[242]",0.219108269818182,0.218946,0.219012789010359,11000,0.95,0.189821,0.249904,NA,NA,NA,NA,NA,NA,NA
"theta[243]",0.128959434381818,0.126446,0.124412898079667,11000,0.95,0.0589447,0.195236,NA,NA,NA,NA,NA,NA,NA
"theta[244]",0.259684512454545,0.259527,0.258057941755635,11000,0.95,0.222615,0.297814,NA,NA,NA,NA,NA,NA,NA
"theta[245]",0.258702786454545,0.2582635,0.255939920198064,11000,0.95,0.209191,0.308043,NA,NA,NA,NA,NA,NA,NA
"theta[246]",0.128675106045455,0.1258795,0.118051811270785,10434.9,0.95,0.0617311,0.198557,NA,NA,NA,NA,NA,NA,NA
"theta[247]",0.261211693090909,0.2607805,0.258279176406365,11000,0.95,0.226443,0.298194,NA,NA,NA,NA,NA,NA,NA
"theta[248]",0.255165234363636,0.255038,0.257014223103096,10601.2,0.95,0.220995,0.287913,NA,NA,NA,NA,NA,NA,NA
"theta[249]",0.265246672,0.265174,0.266379700937036,10664.5,0.95,0.227613,0.303491,NA,NA,NA,NA,NA,NA,NA
"theta[250]",0.235315699909091,0.2353655,0.237267339170605,11000,0.95,0.187538,0.2858,NA,NA,NA,NA,NA,NA,NA
"theta[251]",0.272592130545455,0.2722,0.27179303184161,11412.4,0.95,0.242279,0.304564,NA,NA,NA,NA,NA,NA,NA
"theta[252]",0.121230881845455,0.119921,0.122594543882549,11000,0.95,0.064455,0.17963,NA,NA,NA,NA,NA,NA,NA
"theta[253]",0.280355042909091,0.280017,0.278489515090647,11000,0.95,0.249318,0.311223,NA,NA,NA,NA,NA,NA,NA
"theta[254]",0.240647127818182,0.2402975,0.236969734171236,11000,0.95,0.194503,0.288398,NA,NA,NA,NA,NA,NA,NA
"theta[255]",0.251690752272727,0.251374,0.250659947150028,11000,0.95,0.221706,0.283177,NA,NA,NA,NA,NA,NA,NA
"theta[256]",0.248600783090909,0.248433,0.248905100630738,11424,0.95,0.219854,0.277801,NA,NA,NA,NA,NA,NA,NA
"theta[257]",0.121168238336364,0.1195795,0.119264666913622,11000,0.95,0.0691823,0.178204,NA,NA,NA,NA,NA,NA,NA
"theta[258]",0.274548301818182,0.2743915,0.273563605548146,11141.6,0.95,0.245514,0.302969,NA,NA,NA,NA,NA,NA,NA
"theta[259]",0.221939909545455,0.22174,0.225513971946333,10685.8,0.95,0.16082,0.285888,NA,NA,NA,NA,NA,NA,NA
"theta[260]",0.274205242363636,0.273105,0.271505684441116,11000,0.95,0.224607,0.325173,NA,NA,NA,NA,NA,NA,NA
"theta[261]",0.128993817872727,0.126013,0.119052544256722,10477.2,0.95,0.0626789,0.198983,NA,NA,NA,NA,NA,NA,NA
"theta[262]",0.246421316727273,0.24594,0.240806143793124,10664.1,0.95,0.191538,0.302258,NA,NA,NA,NA,NA,NA,NA
"theta[263]",0.241823446272727,0.2405955,0.230492023021762,10723.7,0.95,0.176497,0.308739,NA,NA,NA,NA,NA,NA,NA
"theta[264]",0.135169311127273,0.132632,0.131314564897011,10164.5,0.95,0.0677501,0.202905,NA,NA,NA,NA,NA,NA,NA
"theta[265]",0.127161634190909,0.1247635,0.116797295052157,11000,0.95,0.0617211,0.195371,NA,NA,NA,NA,NA,NA,NA
"theta[266]",0.247998298272727,0.247629,0.24757029043838,11000,0.95,0.195524,0.30538,NA,NA,NA,NA,NA,NA,NA
"theta[267]",0.296012267181818,0.295801,0.296234623167785,11000,0.95,0.264896,0.328081,NA,NA,NA,NA,NA,NA,NA
"theta[268]",0.1210802435,0.1197195,0.121711031334825,9177.5,0.95,0.0669108,0.177991,NA,NA,NA,NA,NA,NA,NA
"theta[269]",0.141170277263636,0.138272,0.129580677550942,10647.1,0.95,0.0763337,0.212752,NA,NA,NA,NA,NA,NA,NA
"theta[270]",0.219879049090909,0.219768,0.218735335432206,10416.5,0.95,0.17705,0.263008,NA,NA,NA,NA,NA,NA,NA
"theta[271]",0.1273691549,0.1249165,0.116876169560233,10209,0.95,0.0639867,0.198355,NA,NA,NA,NA,NA,NA,NA
"theta[272]",0.237114885,0.23689,0.237043426825884,11000,0.95,0.194579,0.279137,NA,NA,NA,NA,NA,NA,NA
"theta[273]",0.223395410545455,0.2230045,0.221309380712511,11365.2,0.95,0.18379,0.262097,NA,NA,NA,NA,NA,NA,NA
"theta[274]",0.237887513545455,0.2377935,0.239041524655412,11000,0.95,0.191842,0.280601,NA,NA,NA,NA,NA,NA,NA
"theta[275]",0.22807085,0.2276005,0.224824746742974,11000,0.95,0.179919,0.27374,NA,NA,NA,NA,NA,NA,NA
"theta[276]",0.128327355909091,0.1257645,0.120250808219625,10533.6,0.95,0.0607404,0.197664,NA,NA,NA,NA,NA,NA,NA
"theta[277]",0.260924686909091,0.2603485,0.260426250459282,11000,0.95,0.21343,0.307989,NA,NA,NA,NA,NA,NA,NA
"theta[278]",0.233767959636364,0.233633,0.23090444458496,11000,0.95,0.182364,0.284392,NA,NA,NA,NA,NA,NA,NA
"theta[279]",0.263284285818182,0.2626875,0.259757379559817,10901.8,0.95,0.226275,0.299146,NA,NA,NA,NA,NA,NA,NA
"theta[280]",0.285959019454545,0.285644,0.285144485971326,11000,0.95,0.251563,0.320379,NA,NA,NA,NA,NA,NA,NA
"theta[281]",0.114105826127273,0.1122915,0.109066475076791,10594.8,0.95,0.0605106,0.171477,NA,NA,NA,NA,NA,NA,NA
"theta[282]",0.253540279909091,0.253467,0.256124767299292,11000,0.95,0.219721,0.291562,NA,NA,NA,NA,NA,NA,NA
"theta[283]",0.246379317090909,0.245909,0.244489666195788,10268,0.95,0.20394,0.288889,NA,NA,NA,NA,NA,NA,NA
"theta[284]",0.245486640909091,0.245374,0.244510158812356,11000,0.95,0.217637,0.272814,NA,NA,NA,NA,NA,NA,NA
"theta[285]",0.297014353454545,0.2962025,0.296070564144479,11000,0.95,0.251927,0.343389,NA,NA,NA,NA,NA,NA,NA
"theta[286]",0.267926263909091,0.2674965,0.265140272304121,11589,0.95,0.232879,0.302236,NA,NA,NA,NA,NA,NA,NA
"theta[287]",0.257458104818182,0.2573475,0.258842697290799,10654.5,0.95,0.22673,0.288884,NA,NA,NA,NA,NA,NA,NA
"theta[288]",0.282873034,0.282437,0.280176562189992,11000,0.95,0.250329,0.316617,NA,NA,NA,NA,NA,NA,NA
"theta[289]",0.119821896490909,0.118442,0.121204290365008,10516.5,0.95,0.061317,0.178137,NA,NA,NA,NA,NA,NA,NA
"theta[290]",0.251625684181818,0.251296,0.251929070820427,11000,0.95,0.19321,0.312163,NA,NA,NA,NA,NA,NA,NA
"theta[291]",0.237902524,0.2376605,0.238466959124128,11000,0.95,0.181736,0.291001,NA,NA,NA,NA,NA,NA,NA
"theta[292]",0.259240358090909,0.2590925,0.259326381930348,11000,0.95,0.220411,0.301293,NA,NA,NA,NA,NA,NA,NA
"theta[293]",0.259309015909091,0.2589065,0.257754895555091,11000,0.95,0.226613,0.292142,NA,NA,NA,NA,NA,NA,NA
"theta[294]",0.119392028072727,0.117618,0.115756337697335,11000,0.95,0.0584996,0.185847,NA,NA,NA,NA,NA,NA,NA
"theta[295]",0.144163466090909,0.142652,0.141397370243274,11000,0.95,0.0895053,0.197341,NA,NA,NA,NA,NA,NA,NA
"theta[296]",0.239920034181818,0.239774,0.240263350470916,11000,0.95,0.201416,0.281414,NA,NA,NA,NA,NA,NA,NA
"theta[297]",0.251658531454545,0.2513875,0.248629150935767,10670.8,0.95,0.203648,0.302584,NA,NA,NA,NA,NA,NA,NA
"theta[298]",0.267155303,0.2666935,0.264673110191799,11000,0.95,0.222778,0.310609,NA,NA,NA,NA,NA,NA,NA
"theta[299]",0.129279573872727,0.1269505,0.122772813696875,10077.7,0.95,0.0613653,0.198901,NA,NA,NA,NA,NA,NA,NA
"theta[300]",0.166037736781818,0.1635875,0.16274409394244,9071.2,0.95,0.102941,0.231666,NA,NA,NA,NA,NA,NA,NA
"theta[301]",0.260310662,0.259546,0.258809106163476,11000,0.95,0.205884,0.318854,NA,NA,NA,NA,NA,NA,NA
"theta[302]",0.115151420772727,0.1136645,0.108564810444424,10595.6,0.95,0.061344,0.17465,NA,NA,NA,NA,NA,NA,NA
"theta[303]",0.119669994754545,0.118019,0.114220847403589,10689,0.95,0.0574543,0.181657,NA,NA,NA,NA,NA,NA,NA
"theta[304]",0.134389311536364,0.132249,0.127822504727243,10324.7,0.95,0.0768671,0.196369,NA,NA,NA,NA,NA,NA,NA
"theta[305]",0.282009294727273,0.2812725,0.279243907935235,11000,0.95,0.242589,0.324674,NA,NA,NA,NA,NA,NA,NA
"theta[306]",0.118679441818182,0.116654,0.109763418625258,10578.9,0.95,0.0613755,0.181308,NA,NA,NA,NA,NA,NA,NA
"theta[307]",0.261486066,0.2613145,0.263744966693293,11000,0.95,0.220589,0.302656,NA,NA,NA,NA,NA,NA,NA
"theta[308]",0.245997703363636,0.2457765,0.247353778679293,11000,0.95,0.198289,0.293756,NA,NA,NA,NA,NA,NA,NA
"theta[309]",0.24484016,0.244696,0.244734066493306,11000,0.95,0.205309,0.287723,NA,NA,NA,NA,NA,NA,NA
"theta[310]",0.248145338818182,0.2481455,0.251038386526921,11000,0.95,0.189739,0.306837,NA,NA,NA,NA,NA,NA,NA
"theta[311]",0.247694459090909,0.24729,0.248477510863913,10593.3,0.95,0.194259,0.298547,NA,NA,NA,NA,NA,NA,NA
"theta[312]",0.254245641818182,0.252891,0.252015377942422,11000,0.95,0.189732,0.322275,NA,NA,NA,NA,NA,NA,NA
"theta[313]",0.275752298272727,0.2753605,0.273329293432803,11000,0.95,0.244514,0.309352,NA,NA,NA,NA,NA,NA,NA
"theta[314]",0.128612107327273,0.126058,0.122135908006408,11012.8,0.95,0.0635299,0.197924,NA,NA,NA,NA,NA,NA,NA
"theta[315]",0.257395668090909,0.2570585,0.259644690325663,11000,0.95,0.217755,0.296652,NA,NA,NA,NA,NA,NA,NA
"theta[316]",0.23855288,0.2383225,0.240571204860478,11518.7,0.95,0.190098,0.283552,NA,NA,NA,NA,NA,NA,NA
"theta[317]",0.259857141,0.259581,0.258296533007483,11000,0.95,0.226557,0.293973,NA,NA,NA,NA,NA,NA,NA
"theta[318]",0.135100318727273,0.1322525,0.128184940716432,12230.1,0.95,0.0709026,0.209444,NA,NA,NA,NA,NA,NA,NA
"theta[319]",0.260494916818182,0.2599105,0.260610207028934,11000,0.95,0.212074,0.307844,NA,NA,NA,NA,NA,NA,NA
"theta[320]",0.286311307545455,0.2861665,0.283150197286368,11000,0.95,0.25651,0.317407,NA,NA,NA,NA,NA,NA,NA
"theta[321]",0.247406162545455,0.2471315,0.247112097383047,11000,0.95,0.19541,0.297236,NA,NA,NA,NA,NA,NA,NA
"theta[322]",0.251812404636364,0.2512475,0.248937645258135,11348,0.95,0.200304,0.298488,NA,NA,NA,NA,NA,NA,NA
"theta[323]",0.288284223090909,0.288083,0.28885876770501,11000,0.95,0.255096,0.321117,NA,NA,NA,NA,NA,NA,NA
"theta[324]",0.1284195552,0.1265535,0.116297392368326,10542.5,0.95,0.0639382,0.192532,NA,NA,NA,NA,NA,NA,NA
"theta[325]",0.115668996927273,0.114255,0.110126873953018,10378.3,0.95,0.066051,0.164238,NA,NA,NA,NA,NA,NA,NA
"theta[326]",0.241973052181818,0.241449,0.237256302586505,11000,0.95,0.2038,0.28467,NA,NA,NA,NA,NA,NA,NA
"theta[327]",0.283554976272727,0.283399,0.284888957856119,11000,0.95,0.253784,0.313332,NA,NA,NA,NA,NA,NA,NA
"theta[328]",0.236930037090909,0.236872,0.238341523169897,9865.3,0.95,0.199976,0.272951,NA,NA,NA,NA,NA,NA,NA
"theta[329]",0.142299507690909,0.1389875,0.133279944801108,10079.1,0.95,0.076004,0.213234,NA,NA,NA,NA,NA,NA,NA
"theta[330]",0.248898127363636,0.248864,0.246969014508599,11000,0.95,0.211297,0.287686,NA,NA,NA,NA,NA,NA,NA
"theta[331]",0.25657267,0.256262,0.258598132446708,11307.8,0.95,0.198719,0.315985,NA,NA,NA,NA,NA,NA,NA
"theta[332]",0.271324644,0.270709,0.270456194171214,10307.8,0.95,0.225631,0.319228,NA,NA,NA,NA,NA,NA,NA
"theta[333]",0.239163671727273,0.238939,0.238005069913809,11000,0.95,0.210029,0.26824,NA,NA,NA,NA,NA,NA,NA
"theta[334]",0.248914058,0.248608,0.248232013855353,11000,0.95,0.190644,0.307279,NA,NA,NA,NA,NA,NA,NA
"theta[335]",0.232093776636364,0.231613,0.228357951739648,11000,0.95,0.186756,0.2794,NA,NA,NA,NA,NA,NA,NA
"theta[336]",0.238984837090909,0.238607,0.237927128325669,12349.1,0.95,0.202336,0.274879,NA,NA,NA,NA,NA,NA,NA
"theta[337]",0.128452415754545,0.1258285,0.122432781282752,11000,0.95,0.0611932,0.197766,NA,NA,NA,NA,NA,NA,NA
"theta[338]",0.253018090454545,0.2523045,0.251898537174497,11000,0.95,0.197891,0.308812,NA,NA,NA,NA,NA,NA,NA
"theta[339]",0.151210889018182,0.1490095,0.1499154023355,10143.8,0.95,0.0898788,0.214723,NA,NA,NA,NA,NA,NA,NA
"theta[340]",0.119887311309091,0.117809,0.1118565282146,10427.1,0.95,0.0624862,0.178778,NA,NA,NA,NA,NA,NA,NA
"theta[341]",0.259399355909091,0.258823,0.258211049408467,11000,0.95,0.216494,0.305889,NA,NA,NA,NA,NA,NA,NA
"theta[342]",0.247352115727273,0.2468575,0.246596844645094,11000,0.95,0.189457,0.306696,NA,NA,NA,NA,NA,NA,NA
"theta[343]",0.249062300181818,0.2489135,0.250731680655712,11000,0.95,0.212163,0.287304,NA,NA,NA,NA,NA,NA,NA
"theta[344]",0.244407434090909,0.2445105,0.246591090033451,11000,0.95,0.207247,0.282444,NA,NA,NA,NA,NA,NA,NA
"theta[345]",0.126316075018182,0.123793,0.119478249743762,11684.9,0.95,0.0605667,0.193007,NA,NA,NA,NA,NA,NA,NA
"theta[346]",0.248063962909091,0.247765,0.248602881844754,11000,0.95,0.200202,0.297279,NA,NA,NA,NA,NA,NA,NA
"theta[347]",0.265964179727273,0.265575,0.261060607958168,11000,0.95,0.225192,0.307135,NA,NA,NA,NA,NA,NA,NA
"theta[348]",0.258877048363636,0.2583655,0.256362516981388,11000,0.95,0.223865,0.29455,NA,NA,NA,NA,NA,NA,NA
"theta[349]",0.250441654454545,0.2498355,0.245847527156571,10705.4,0.95,0.191367,0.308641,NA,NA,NA,NA,NA,NA,NA
"theta[350]",0.144122920209091,0.1421595,0.136219704638421,11000,0.95,0.0897391,0.201544,NA,NA,NA,NA,NA,NA,NA
"theta[351]",0.166379057854545,0.164063,0.158706751599831,9567.9,0.95,0.111053,0.227591,NA,NA,NA,NA,NA,NA,NA
"theta[352]",0.276891646272727,0.2765715,0.275654015376026,11000,0.95,0.245611,0.307765,NA,NA,NA,NA,NA,NA,NA
"theta[353]",0.124718814563636,0.122625,0.117401412673351,10508.9,0.95,0.0595225,0.191563,NA,NA,NA,NA,NA,NA,NA
"theta[354]",0.128239987090909,0.125433,0.119208490484393,11000,0.95,0.0649195,0.199072,NA,NA,NA,NA,NA,NA,NA
"theta[355]",0.1289720256,0.1266935,0.118979153955651,11000,0.95,0.0626779,0.200076,NA,NA,NA,NA,NA,NA,NA
"theta[356]",0.262893225545455,0.262169,0.259937163981525,11000,0.95,0.22575,0.304135,NA,NA,NA,NA,NA,NA,NA
"theta[357]",0.250035850090909,0.249804,0.246731518963551,11000,0.95,0.212569,0.289551,NA,NA,NA,NA,NA,NA,NA
"theta[358]",0.0932084849727273,0.0922373,0.0912146767519298,8353.3,0.95,0.045602,0.144476,NA,NA,NA,NA,NA,NA,NA
"theta[359]",0.121039672281818,0.1193465,0.115543814787103,11000,0.95,0.0650784,0.178085,NA,NA,NA,NA,NA,NA,NA
"theta[360]",0.108673241790909,0.1077235,0.109402905681702,9507.7,0.95,0.0581566,0.157057,NA,NA,NA,NA,NA,NA,NA
"theta[361]",0.241156361818182,0.240923,0.240796243809603,11000,0.95,0.213434,0.269575,NA,NA,NA,NA,NA,NA,NA
"theta[362]",0.124557985127273,0.122577,0.124583100551904,11000,0.95,0.0614454,0.19414,NA,NA,NA,NA,NA,NA,NA
"theta[363]",0.266686401636364,0.2666725,0.267659932582391,12152.8,0.95,0.235368,0.297953,NA,NA,NA,NA,NA,NA,NA
"theta[364]",0.138358295218182,0.136496,0.128279957428433,11000,0.95,0.0860519,0.195104,NA,NA,NA,NA,NA,NA,NA
"theta[365]",0.229868691272727,0.229786,0.226242657733173,11000,0.95,0.179951,0.280916,NA,NA,NA,NA,NA,NA,NA
"theta[366]",0.241711940818182,0.241535,0.241612946156531,10678.7,0.95,0.203123,0.279096,NA,NA,NA,NA,NA,NA,NA
"theta[367]",0.123617627690909,0.121422,0.117906794853031,10024.5,0.95,0.0595499,0.19014,NA,NA,NA,NA,NA,NA,NA
"theta[368]",0.265345716363636,0.2650595,0.262342112007824,11000,0.95,0.234314,0.296365,NA,NA,NA,NA,NA,NA,NA
"theta[369]",0.163027382518182,0.159897,0.148862226802051,10058.8,0.95,0.0960467,0.235752,NA,NA,NA,NA,NA,NA,NA
"theta[370]",0.128998060454545,0.1266405,0.118453920518422,11000,0.95,0.0622071,0.198748,NA,NA,NA,NA,NA,NA,NA
